Season,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,PSH,PSD,PSA,WHH,WHD,WHA,PSCH,PSCD,PSCA,GoalDiff_HT,GoalDiff_FT,TotalHomeShots,TotalAwayShots,HomeTeam_ID,AwayTeam_ID
2021,West Brom,Everton,0,1,A,0,0,D,D England,11,11,3,3,9,7,3,3,3,1,0,0,4.33,3.6,1.83,4.49,3.77,1.87,4.33,3.6,1.83,3.99,3.54,2.04,0,-1,14,14,9,2
2021,Liverpool,Chelsea,0,1,A,0,1,A,M Atkinson,7,11,1,5,9,8,5,2,0,0,0,0,2.25,3.6,3.0,2.28,3.69,3.2,2.25,3.5,3.1,2.26,3.52,3.37,-1,-1,8,16,19,1
2021,Burnley,Arsenal,1,1,D,1,1,D,A Marriner,9,15,5,3,5,12,2,4,1,1,0,0,5.5,4.0,1.61,5.73,4.02,1.66,5.5,3.8,1.65,5.18,3.7,1.78,0,0,14,18,20,6
2021,Sheffield United,Southampton,0,2,A,0,1,A,P Tierney,8,15,2,5,17,11,7,3,4,3,0,0,3.6,3.5,2.0,3.77,3.43,2.14,3.7,3.3,2.1,3.74,3.34,2.19,-1,-2,10,20,28,11
2021,Aston Villa,Wolves,0,0,D,0,0,D,A Madley,9,10,1,2,13,13,5,3,1,0,0,0,2.37,3.25,3.1,2.48,3.18,3.28,2.35,3.2,3.2,2.7,3.13,3.02,0,0,10,12,10,26
2021,Brighton,Leicester,1,2,A,1,0,H,M Oliver,7,8,2,4,14,8,6,6,0,1,0,0,2.55,3.25,2.8,2.54,3.37,3.02,2.55,3.2,2.9,2.52,3.25,3.14,1,-1,9,12,23,3
2021,West Brom,Newcastle,0,0,D,0,0,D,M Atkinson,13,9,3,5,11,10,9,7,0,0,0,0,2.37,3.2,3.1,2.47,3.29,3.19,2.4,3.2,3.1,2.32,3.29,3.48,0,0,16,14,9,7
2021,Liverpool,Fulham,0,1,A,0,1,A,K Friend,16,10,3,3,10,8,9,4,2,3,0,0,1.36,5.0,8.5,1.42,4.92,8.54,1.36,4.75,9.5,1.67,4.03,5.68,-1,-1,19,13,19,25
2021,Man City,Man United,0,2,A,0,1,A,A Taylor,23,8,6,6,9,12,6,2,0,3,0,0,1.45,4.5,7.0,1.52,4.45,6.97,1.47,4.2,7.5,1.51,4.48,7.2,-1,-2,29,14,18,4
2021,Tottenham,Crystal Palace,4,1,H,1,1,D,S Attwell,12,5,5,1,8,17,1,5,2,3,0,0,1.45,4.5,7.0,1.5,4.53,7.36,1.47,4.33,7.0,1.56,4.17,6.87,0,3,17,6,14,17
2021,Chelsea,Everton,2,0,H,1,0,H,D Coote,19,7,9,1,11,12,7,3,0,3,0,0,1.53,4.0,6.5,1.55,4.33,6.72,1.53,4.2,6.5,1.68,3.95,5.74,1,2,28,8,1,2
2021,West Ham,Leeds,2,0,H,2,0,H,M Dean,16,17,5,2,9,9,6,6,1,1,0,0,2.05,3.6,3.5,2.14,3.67,3.55,2.1,3.5,3.5,2.25,3.61,3.33,2,2,21,19,16,29
2021,Man City,Southampton,5,2,H,3,1,H,J Moss,17,11,10,6,6,4,5,5,1,0,0,0,1.18,7.5,15.0,1.22,7.28,14.8,1.2,6.5,15.0,1.18,7.78,18.52,2,3,27,17,18,11
2021,Newcastle,Aston Villa,1,1,D,0,0,D,P Tierney,12,15,3,6,10,10,2,2,2,3,0,0,3.8,3.3,2.05,3.86,3.38,2.14,3.9,3.3,2.0,3.8,3.42,2.14,0,0,15,21,7,10
2021,Leeds,Chelsea,0,0,D,0,0,D,K Friend,7,15,4,8,16,6,8,5,3,0,0,0,4.75,4.0,1.7,4.69,3.99,1.78,4.6,3.8,1.75,5.3,3.99,1.71,0,0,11,23,29,1
2021,Crystal Palace,West Brom,1,0,H,1,0,H,S Hooper,6,12,4,1,16,15,3,2,3,1,0,0,2.15,3.2,3.6,2.31,3.19,3.63,2.2,3.1,3.7,2.39,3.16,3.48,1,1,10,13,17,9
2021,Everton,Burnley,1,2,A,1,2,A,J Moss,14,14,4,5,9,6,7,4,0,4,0,0,1.83,3.5,4.5,1.93,3.52,4.54,1.85,3.5,4.5,2.05,3.35,4.23,-1,-1,18,19,2,20
2021,Fulham,Man City,0,3,A,0,0,D,A Marriner,3,8,0,7,14,13,4,2,0,0,0,0,10.0,5.0,1.33,10.46,5.04,1.37,10.0,4.8,1.35,8.36,4.76,1.44,0,-3,3,15,25,18
2021,Southampton,Brighton,1,2,A,1,1,D,S Attwell,9,8,4,6,11,10,4,5,0,0,0,0,2.9,3.1,2.5,3.03,3.14,2.68,3.0,3.1,2.55,3.34,3.25,2.41,0,-1,13,14,11,23
2021,Leicester,Sheffield United,5,0,H,1,0,H,P Bankes,19,1,10,0,10,9,9,1,0,2,0,0,1.5,4.2,6.5,1.56,4.16,6.87,1.52,4.0,7.0,1.56,3.96,7.64,1,5,29,1,3,28
2021,Arsenal,Tottenham,2,1,H,1,1,D,M Oliver,13,6,3,3,12,14,6,3,1,2,0,1,2.55,3.4,2.75,2.65,3.38,2.87,2.55,3.3,2.8,2.73,3.34,2.81,0,1,16,9,6,14
2021,Man United,West Ham,1,0,H,0,0,D,M Atkinson,15,7,4,0,12,2,6,3,4,0,0,0,1.83,3.6,4.33,1.88,3.63,4.59,1.85,3.5,4.5,1.81,3.68,5.05,0,1,19,7,4,16
2021,Wolves,Liverpool,0,1,A,0,1,A,C Pawson,10,12,5,4,17,10,3,2,2,1,0,0,4.75,3.75,1.72,4.93,3.86,1.78,4.8,3.7,1.75,5.93,3.95,1.66,-1,-1,15,16,26,19
2021,Fulham,Leeds,1,2,A,1,1,D,D Coote,13,13,6,4,13,12,13,7,2,2,0,0,2.37,3.4,3.0,2.48,3.42,3.07,2.4,3.3,3.0,2.56,3.45,2.94,0,-1,19,17,25,29
2021,Brighton,Newcastle,3,0,H,1,0,H,A Taylor,11,3,6,1,12,5,3,1,0,1,0,0,1.66,3.5,6.0,1.67,3.61,6.73,1.67,3.5,6.0,1.76,3.64,5.55,1,3,17,4,23,7
2021,West Ham,Arsenal,3,3,D,3,1,H,J Moss,15,16,5,7,18,8,3,5,3,1,0,0,2.8,3.5,2.45,2.9,3.49,2.56,2.8,3.5,2.45,3.54,3.56,2.18,2,0,20,23,16,6
2021,Aston Villa,Tottenham,0,2,A,0,1,A,M Dean,8,9,1,3,18,13,5,8,3,2,0,0,2.9,3.3,2.45,3.03,3.46,2.48,3.0,3.4,2.38,3.12,3.54,2.39,-1,-2,9,12,10,14
2021,Chelsea,West Brom,2,5,A,1,2,A,D Coote,18,14,8,7,11,6,10,3,1,1,1,0,1.22,6.0,15.0,1.22,6.5,16.63,1.2,6.5,15.0,1.3,5.73,12.2,-1,-3,26,21,1,9
2021,Leeds,Sheffield United,2,1,H,1,1,D,G Scott,23,9,8,1,12,13,5,7,1,2,0,0,1.5,4.33,6.5,1.53,4.56,6.51,1.52,4.2,6.5,1.6,4.17,6.25,0,1,31,10,29,28
2021,Leicester,Man City,0,2,A,0,0,D,A Taylor,5,11,2,4,13,12,1,1,2,3,0,0,6.0,4.2,1.53,6.24,4.12,1.61,6.5,4.0,1.55,5.2,3.86,1.75,0,-2,7,15,3,18
2021,Arsenal,Liverpool,0,3,A,0,0,D,S Attwell,3,16,2,7,10,10,1,2,1,1,0,0,3.1,3.7,2.15,3.18,3.66,2.3,3.1,3.5,2.25,2.94,3.69,2.43,0,-3,5,23,6,19
2021,Southampton,Burnley,3,2,H,2,2,D,A Marriner,24,7,9,5,11,10,6,7,0,0,0,0,2.05,3.3,3.8,2.11,3.36,3.97,2.1,3.2,3.8,2.03,3.45,4.16,0,1,33,12,11,20
2021,Newcastle,Tottenham,2,2,D,1,2,A,C Pawson,22,11,6,5,13,14,7,3,3,2,0,0,5.5,4.0,1.6,5.66,4.17,1.65,5.8,3.9,1.62,5.62,3.95,1.68,-1,0,28,16,7,14
2021,Aston Villa,Fulham,3,1,H,0,0,D,A Madley,14,15,4,7,14,20,4,4,1,2,0,0,2.25,3.3,3.3,2.32,3.36,3.4,2.3,3.25,3.3,2.6,3.28,3.02,0,2,18,22,10,25
2021,Man United,Brighton,2,1,H,0,1,A,M Dean,15,5,7,3,14,7,5,6,2,2,0,0,1.61,4.0,5.5,1.67,4.04,5.59,1.65,3.9,5.25,1.67,4.06,5.6,-1,1,22,8,4,23
2021,Everton,Crystal Palace,1,1,D,0,0,D,K Friend,15,13,7,6,10,10,3,4,2,0,0,0,1.75,3.5,5.0,1.84,3.54,5.07,1.8,3.4,5.0,1.89,3.47,4.8,0,0,22,19,2,17
2021,Wolves,West Ham,2,3,A,1,3,A,M Oliver,20,9,5,6,9,9,4,2,1,4,0,0,2.87,3.2,2.55,2.99,3.21,2.66,3.0,3.1,2.55,2.91,3.2,2.74,-2,-1,25,15,26,16
2021,Fulham,Wolves,0,1,A,0,0,D,J Moss,14,7,3,3,11,8,3,4,0,0,0,0,2.5,3.0,3.1,2.6,3.07,3.22,2.5,3.1,3.1,2.75,3.13,2.96,0,-1,17,10,25,26
2021,Man City,Leeds,1,2,A,0,1,A,A Marriner,29,2,7,2,12,15,9,3,3,1,0,1,1.28,5.75,10.0,1.31,5.97,10.38,1.27,6.5,9.0,1.39,5.32,8.5,-1,-1,36,4,18,29
2021,Liverpool,Aston Villa,2,1,H,0,1,A,P Tierney,23,9,10,5,16,11,7,0,2,4,0,0,1.5,4.33,6.5,1.53,4.6,6.49,1.5,4.4,6.5,1.46,4.79,7.53,-1,1,33,14,19,10
2021,Crystal Palace,Chelsea,1,4,A,0,3,A,M Oliver,1,23,1,10,7,12,0,8,1,0,0,0,7.0,3.8,1.53,7.31,4.12,1.55,6.5,4.2,1.52,7.75,4.23,1.52,-3,-3,2,33,17,1
2021,Burnley,Newcastle,1,2,A,1,0,H,A Taylor,24,10,4,5,11,12,13,3,1,0,0,0,2.3,3.1,3.4,2.41,3.18,3.43,2.35,3.1,3.3,2.27,3.44,3.43,1,-1,28,15,20,7
2021,West Ham,Leicester,3,2,H,2,0,H,M Dean,4,15,4,5,7,13,1,9,3,3,0,0,3.0,3.3,2.37,3.11,3.47,2.42,3.0,3.3,2.45,3.25,3.31,2.42,2,1,8,20,16,3
2021,Tottenham,Man United,1,3,A,1,0,H,C Kavanagh,12,12,3,7,11,15,7,5,1,5,0,0,2.87,3.4,2.45,2.9,3.49,2.56,2.88,3.4,2.45,3.02,3.6,2.42,1,-2,15,19,14,4
2021,Sheffield United,Arsenal,0,3,A,0,1,A,P Bankes,7,14,2,5,9,6,2,4,1,1,0,0,6.5,3.75,1.57,6.16,4.03,1.63,6.5,3.8,1.57,5.58,4.05,1.67,-1,-3,9,19,28,6
2021,West Brom,Southampton,3,0,H,2,0,H,S Hooper,15,14,6,4,12,11,5,10,0,1,0,0,3.6,3.3,2.1,3.69,3.34,2.21,3.5,3.2,2.2,3.69,3.65,2.09,2,3,21,18,9,11
2021,Brighton,Everton,0,0,D,0,0,D,D England,23,8,3,1,12,7,10,3,1,2,0,0,2.25,3.3,3.3,2.33,3.29,3.45,2.3,3.2,3.3,2.15,3.51,3.67,0,0,26,9,23,2
2021,Everton,Tottenham,2,2,D,1,1,D,M Oliver,18,12,7,3,8,8,6,3,1,1,0,0,3.4,3.5,2.1,3.46,3.56,2.21,3.4,3.3,2.2,3.59,3.46,2.2,0,0,25,15,2,14
2021,Newcastle,West Ham,3,2,H,2,0,H,K Friend,16,16,8,6,9,7,3,8,2,0,0,1,3.5,3.5,2.05,3.73,3.47,2.14,3.75,3.5,2.0,3.48,3.5,2.22,2,1,24,22,7,16
2021,Wolves,Sheffield United,1,0,H,0,0,D,R Jones,10,8,5,2,8,15,3,3,1,2,0,0,1.66,3.5,5.75,1.72,3.6,5.99,1.67,3.6,5.8,1.81,3.52,5.31,0,1,15,10,26,28
2021,Arsenal,Fulham,1,1,D,0,0,D,C Pawson,18,3,5,1,9,11,11,1,0,3,0,0,1.7,3.8,4.8,1.79,3.75,5.03,1.75,3.6,5.0,1.9,3.7,4.38,0,0,23,4,6,25
2021,Man United,Burnley,3,1,H,0,0,D,J Moss,17,10,9,3,9,12,8,3,1,2,0,0,1.33,5.25,9.0,1.38,5.09,9.52,1.35,4.8,9.5,1.39,5.23,8.59,0,2,26,13,4,20
2021,Leeds,Liverpool,1,1,D,0,1,A,A Taylor,12,17,5,7,17,15,10,8,2,1,0,0,4.5,4.33,1.66,4.85,4.36,1.7,4.75,4.2,1.67,5.44,4.47,1.62,-1,0,17,24,29,19
2021,Chelsea,Brighton,0,0,D,0,0,D,S Attwell,7,11,4,2,8,9,0,3,2,0,0,1,1.57,4.0,6.0,1.63,3.85,6.66,1.57,3.8,6.5,1.69,3.74,6.02,0,0,11,13,1,23
2021,Tottenham,Southampton,2,1,H,0,1,A,D Coote,12,10,3,5,10,14,5,5,2,1,0,0,1.75,3.8,4.5,1.83,3.86,4.56,1.8,3.7,4.5,1.86,3.9,4.33,-1,1,15,15,14,11
2021,Aston Villa,Man City,1,2,A,1,2,A,P Bankes,8,13,3,3,12,7,1,11,0,1,1,1,9.0,4.75,1.36,8.85,5.02,1.4,9.0,4.8,1.36,9.64,5.47,1.34,-1,-1,11,16,10,18
2021,Leicester,West Brom,3,0,H,3,0,H,A Madley,17,4,7,1,13,12,7,3,0,2,0,0,1.53,3.8,6.0,1.6,4.17,6.22,1.57,4.0,6.0,1.64,4.04,5.96,3,3,24,5,3,9
2021,Arsenal,Everton,0,1,A,0,0,D,J Moss,14,8,3,1,13,10,7,3,1,3,0,0,2.0,3.5,3.75,2.08,3.52,3.88,2.05,3.4,3.75,2.06,3.62,3.81,0,-1,17,9,6,2
2021,Liverpool,Newcastle,1,1,D,1,0,H,A Marriner,22,7,9,4,9,7,6,3,2,1,0,0,1.22,6.5,12.0,1.26,6.53,12.17,1.24,6.0,13.0,1.22,7.14,12.64,1,0,31,11,19,7
2021,West Ham,Chelsea,0,1,A,0,1,A,C Kavanagh,9,17,2,6,9,11,4,2,0,4,1,0,4.75,3.6,1.75,4.91,3.88,1.78,4.75,3.6,1.78,5.09,3.97,1.72,-1,-1,11,23,16,1
2021,Sheffield United,Brighton,1,0,H,1,0,H,K Friend,7,17,3,4,13,7,2,12,3,0,0,0,5.25,3.4,1.75,5.54,3.67,1.75,5.5,3.4,1.73,6.43,3.94,1.61,1,1,10,21,28,23
2021,Wolves,Burnley,0,4,A,0,3,A,D England,12,14,2,7,8,9,8,5,1,2,0,0,2.0,3.4,3.9,2.12,3.32,3.99,2.05,3.3,3.8,2.44,3.06,3.5,-3,-4,14,21,26,20
2021,Leeds,Man United,0,0,D,0,0,D,C Pawson,6,16,3,4,21,11,2,6,4,1,0,0,4.0,4.2,1.75,4.17,4.2,1.83,4.0,4.0,1.8,4.42,3.98,1.83,0,0,9,20,29,4
2021,Aston Villa,West Brom,2,2,D,1,1,D,S Attwell,24,10,11,4,14,9,11,4,0,2,0,0,1.85,3.6,4.2,1.9,3.8,4.28,1.88,3.6,4.2,2.1,3.57,3.76,0,0,35,14,10,9
2021,Leicester,Crystal Palace,2,1,H,0,1,A,G Scott,13,4,5,2,13,12,7,2,0,1,0,0,1.4,4.33,8.5,1.48,4.36,8.24,1.47,4.2,8.0,1.44,4.75,8.25,-1,1,18,6,3,17
2021,Southampton,Leicester,1,1,D,0,0,D,R Jones,5,23,3,9,9,13,0,10,1,0,1,0,3.8,3.8,1.9,3.87,3.92,1.96,3.6,3.7,2.0,4.21,3.81,1.91,0,0,8,32,11,3
2021,Crystal Palace,Man City,0,2,A,0,0,D,D Coote,9,20,4,3,9,10,2,6,2,0,0,0,10.0,5.0,1.33,10.77,5.18,1.35,11.0,5.0,1.32,9.44,5.58,1.34,0,-2,13,23,17,18
2021,Brighton,Leeds,2,0,H,1,0,H,C Kavanagh,17,11,5,2,17,6,2,9,1,1,0,0,2.05,3.5,3.5,2.19,3.52,3.54,2.15,3.4,3.4,2.09,3.54,3.82,1,2,22,13,23,29
2021,Chelsea,Fulham,2,0,H,1,0,H,K Friend,9,10,5,3,15,8,1,8,1,1,0,0,1.44,4.4,7.5,1.49,4.36,8.0,1.47,4.2,7.5,1.49,4.26,8.34,1,2,14,13,1,25
2021,Everton,Aston Villa,1,2,A,1,1,D,S Hooper,16,13,3,5,10,13,3,6,0,2,0,0,1.95,3.6,3.8,2.07,3.7,3.72,2.05,3.5,3.7,1.99,3.84,3.84,0,-1,19,18,2,10
2021,Newcastle,Arsenal,0,2,A,0,1,A,M Dean,5,19,1,5,10,9,3,7,2,1,1,0,3.6,3.6,2.0,3.75,3.58,2.1,3.7,3.6,2.0,3.75,3.64,2.08,-1,-2,6,24,7,6
2021,Tottenham,Sheffield United,4,0,H,1,0,H,A Marriner,20,8,11,1,8,9,6,6,1,1,0,0,1.25,6.0,12.0,1.29,6.11,11.87,1.29,5.5,11.0,1.31,5.78,10.51,1,4,31,9,14,28
2021,West Brom,Wolves,1,1,D,0,1,A,P Tierney,10,20,4,10,17,11,5,6,2,0,0,0,2.9,3.2,2.5,2.97,3.25,2.65,3.0,3.1,2.55,2.62,3.13,3.11,-1,0,14,30,9,26
2021,Burnley,West Ham,1,2,A,1,2,A,A Taylor,8,22,3,4,4,8,5,4,2,1,0,0,3.1,3.6,2.2,3.21,3.54,2.33,3.2,3.4,2.25,3.09,3.61,2.38,-1,-1,11,26,20,16
2021,Leicester,Newcastle,2,4,A,0,2,A,D England,25,14,9,6,12,9,9,6,1,1,0,0,1.4,4.75,8.0,1.44,4.92,7.87,1.42,4.5,8.0,1.41,4.99,8.68,-2,-2,34,20,3,7
2021,Leeds,Tottenham,3,1,H,2,1,H,M Oliver,16,11,7,3,12,10,8,6,1,2,0,0,3.4,3.8,2.0,3.56,3.9,2.06,3.4,3.7,2.05,4.13,4.06,1.87,1,2,23,14,29,14
2021,Sheffield United,Crystal Palace,0,2,A,0,1,A,S Hooper,7,21,0,8,11,8,5,11,1,1,0,0,3.0,3.2,2.45,3.02,3.32,2.53,3.0,3.25,2.45,3.05,3.25,2.55,-1,-2,7,29,28,17
2021,Man City,Chelsea,1,2,A,1,0,H,A Taylor,16,12,4,5,12,10,6,2,2,0,0,0,1.9,3.4,4.2,1.94,3.55,4.38,1.95,3.4,4.2,2.08,3.36,4.09,1,-1,20,17,18,1
2021,Liverpool,Southampton,2,0,H,1,0,H,K Friend,14,12,6,6,10,6,8,4,0,1,0,0,1.25,6.0,11.0,1.29,6.19,10.41,1.29,5.5,11.0,1.33,6.09,9.28,1,2,20,18,19,11
2021,Wolves,Brighton,2,1,H,0,1,A,J Moss,16,5,6,3,12,7,10,5,2,2,0,2,3.3,3.3,2.2,3.41,3.46,2.27,3.4,3.25,2.25,4.23,3.35,2.05,-1,1,22,8,26,23
2021,Aston Villa,Man United,1,3,A,1,0,H,C Kavanagh,11,18,5,7,13,18,5,6,1,1,1,0,4.2,3.8,1.8,4.45,3.86,1.85,4.6,3.8,1.75,4.38,4.07,1.82,1,-2,16,25,10,4
2021,West Ham,Everton,0,1,A,0,1,A,S Attwell,11,9,0,3,8,10,5,6,2,1,0,0,2.2,3.5,3.2,2.28,3.51,3.35,2.25,3.4,3.2,2.15,3.62,3.54,-1,-1,11,12,16,2
2021,Arsenal,West Brom,3,1,H,2,0,H,P Bankes,15,12,7,1,7,9,6,6,1,2,0,0,1.44,4.5,7.0,1.47,4.7,7.6,1.47,4.33,7.0,1.52,4.41,7.07,2,2,22,13,6,9
2021,Fulham,Burnley,0,2,A,0,2,A,D Coote,21,14,3,5,11,10,8,4,2,0,0,0,2.2,3.4,3.3,2.22,3.56,3.44,2.2,3.3,3.4,2.26,3.48,3.43,-2,-2,24,19,25,20
2021,Man United,Leicester,1,2,A,1,1,D,C Pawson,4,12,1,3,9,12,3,4,0,0,0,0,2.5,3.4,2.8,2.59,3.42,2.92,2.45,3.25,3.0,3.94,3.61,2.03,0,-1,5,15,4,3
2021,Southampton,Crystal Palace,3,1,H,1,1,D,A Madley,13,11,6,4,20,13,12,8,2,3,0,0,2.05,3.6,3.5,2.11,3.65,3.63,2.1,3.4,3.5,1.88,3.87,4.28,0,2,19,15,11,17
2021,Chelsea,Arsenal,0,1,A,0,1,A,A Marriner,19,5,5,2,7,6,9,1,0,1,0,0,1.65,4.0,5.0,1.75,3.88,5.17,1.73,3.7,5.0,1.99,3.39,4.42,-1,-1,24,7,1,6
2021,Aston Villa,Everton,0,0,D,0,0,D,M Atkinson,13,15,2,5,9,12,9,1,2,0,0,0,2.7,3.4,2.6,2.82,3.5,2.62,2.62,3.3,2.62,3.12,3.39,2.47,0,0,15,20,10,2
2021,Man United,Liverpool,2,4,A,1,2,A,A Taylor,18,17,3,8,10,12,6,4,3,0,0,0,3.0,3.75,2.2,3.12,3.78,2.17,3.2,3.6,2.15,2.85,3.77,2.47,-1,-2,21,25,4,19
2021,Newcastle,Man City,3,4,A,2,2,D,K Friend,11,15,5,6,11,10,4,5,2,2,0,0,11.0,6.0,1.25,11.02,5.79,1.29,11.0,5.5,1.29,8.12,5.89,1.35,0,-1,16,21,7,18
2021,Burnley,Leeds,0,4,A,0,1,A,G Scott,16,16,4,6,10,10,6,8,1,1,0,0,3.2,3.75,2.1,3.2,3.72,2.23,3.1,3.5,2.2,3.58,3.87,2.06,-1,-4,20,22,20,29
2021,Southampton,Fulham,3,1,H,1,0,H,C Pawson,11,10,7,3,9,15,6,5,0,1,0,0,2.0,3.6,3.6,2.02,3.61,3.78,2.0,3.5,3.75,1.87,3.84,4.38,1,2,18,13,11,25
2021,Brighton,West Ham,1,1,D,0,0,D,A Marriner,10,15,2,3,7,5,3,3,1,1,0,0,2.9,3.6,2.3,3.01,3.57,2.4,2.9,3.3,2.4,3.51,3.61,2.17,0,0,12,18,23,16
2021,Crystal Palace,Aston Villa,3,2,H,1,2,A,D Coote,23,19,8,5,23,13,7,7,3,2,0,0,3.0,3.6,2.25,3.14,3.58,2.32,3.0,3.4,2.3,3.2,3.62,2.31,-1,1,31,24,17,10
2021,Tottenham,Wolves,2,0,H,1,0,H,M Atkinson,24,15,13,3,8,11,10,3,1,0,0,0,1.5,4.33,6.5,1.56,4.29,6.38,1.52,4.2,6.0,1.56,4.63,5.95,1,2,37,18,14,26
2021,West Brom,Liverpool,1,2,A,1,1,D,M Dean,10,26,3,6,7,14,9,13,0,0,0,0,12.0,6.5,1.22,11.65,6.78,1.24,12.0,6.5,1.22,11.9,7.23,1.23,0,-1,13,32,9,19
2021,Everton,Sheffield United,0,1,A,0,1,A,A Moss,16,10,6,3,8,12,11,4,1,3,0,0,1.36,4.75,8.5,1.4,4.9,8.69,1.4,4.4,8.5,1.35,5.33,9.25,-1,-1,22,13,2,28
2021,Man United,Fulham,1,1,D,1,0,H,L Mason,13,8,6,5,10,15,6,1,2,3,0,0,1.28,6.0,9.0,1.32,5.81,9.28,1.3,5.5,9.0,1.3,5.93,10.85,1,0,19,13,4,25
2021,Southampton,Leeds,0,2,A,0,0,D,P Bankes,18,15,3,7,10,12,4,5,0,3,0,0,2.55,3.9,2.5,2.6,3.84,2.61,2.62,3.6,2.5,2.71,3.9,2.52,0,-2,21,22,11,29
2021,Brighton,Man City,3,2,H,0,1,A,S Attwell,19,8,6,4,13,11,5,3,3,3,0,1,7.0,4.5,1.45,6.89,4.53,1.49,7.0,4.2,1.47,7.37,4.75,1.46,-1,1,25,12,23,18
2021,Chelsea,Leicester,2,1,H,0,0,D,M Dean,17,7,6,3,15,16,6,5,2,4,0,0,1.7,3.75,5.0,1.74,3.74,5.36,1.7,3.6,5.25,1.71,3.88,5.45,0,1,23,10,1,3
2021,Everton,Wolves,1,0,H,0,0,D,A Madley,14,9,4,3,11,11,7,12,0,2,0,0,1.85,3.6,4.2,1.9,3.68,4.3,1.88,3.4,4.2,1.85,3.57,4.89,0,1,18,12,2,26
2021,Newcastle,Sheffield United,1,0,H,1,0,H,R Jones,16,11,5,1,7,7,5,2,0,2,0,0,1.72,3.8,4.75,1.75,3.87,4.82,1.73,3.7,4.75,1.82,3.82,4.59,1,1,21,12,7,28
2021,Tottenham,Aston Villa,1,2,A,1,2,A,C Pawson,10,20,4,4,14,13,4,5,1,1,0,0,1.5,4.5,6.0,1.54,4.77,5.92,1.5,4.4,6.0,1.64,4.47,5.27,-1,-1,14,24,14,10
2021,Crystal Palace,Arsenal,1,3,A,0,1,A,A Taylor,12,6,6,3,7,7,6,7,2,1,0,0,6.0,4.5,1.5,6.16,4.49,1.55,6.5,4.2,1.5,5.96,4.09,1.63,-1,-2,18,9,17,6
2021,Burnley,Liverpool,0,3,A,0,1,A,C Kavanagh,10,20,4,3,10,7,6,7,0,0,0,0,11.0,7.0,1.22,11.1,6.61,1.26,11.0,6.0,1.24,9.95,6.52,1.29,-1,-3,14,23,20,19
2021,West Brom,West Ham,1,3,A,1,1,D,M Oliver,14,21,4,9,8,11,6,8,2,2,0,0,5.0,4.33,1.6,5.35,4.29,1.63,5.25,4.2,1.6,4.91,4.31,1.68,0,-2,18,30,9,16
2021,Arsenal,Brighton,2,0,H,0,0,D,J Moss,16,5,5,1,10,8,11,3,0,0,0,0,1.57,4.33,5.25,1.63,4.46,5.34,1.62,4.2,5.25,1.7,4.21,5.05,0,2,21,6,6,23
2021,Aston Villa,Chelsea,2,1,H,1,0,H,S Attwell,6,23,3,7,11,12,2,9,3,3,0,1,6.5,4.6,1.45,6.75,4.63,1.51,7.0,4.4,1.47,6.95,5.06,1.46,1,1,9,30,10,1
2021,Fulham,Newcastle,0,2,A,0,1,A,C Kavanagh,14,10,0,4,12,6,5,4,1,0,0,0,2.05,3.8,3.3,2.08,3.94,3.41,2.15,3.6,3.25,2.53,3.47,2.91,-1,-2,14,14,25,7
2021,Leeds,West Brom,3,1,H,2,0,H,D Coote,17,14,9,5,12,12,8,3,2,1,0,0,1.4,5.25,6.5,1.45,5.24,6.54,1.42,5.0,7.0,1.54,4.81,5.69,2,2,26,19,29,9
2021,Leicester,Tottenham,2,4,A,1,1,D,A Taylor,10,11,6,4,9,8,8,7,0,2,0,0,2.0,4.0,3.3,2.06,4.19,3.35,2.05,3.9,3.3,1.78,4.36,4.33,0,-2,16,15,3,14
2021,Liverpool,Crystal Palace,2,0,H,1,0,H,C Pawson,19,5,5,4,10,8,14,1,2,2,0,0,1.14,8.5,15.0,1.16,8.73,18.32,1.15,8.0,17.0,1.19,8.34,15.0,1,2,24,9,19,17
2021,Man City,Everton,5,0,H,2,0,H,M Oliver,21,8,11,3,8,10,7,5,2,2,0,0,1.44,5.0,6.5,1.43,5.09,7.24,1.44,4.8,7.0,1.28,6.28,10.34,2,5,32,11,18,2
2021,Sheffield United,Burnley,1,0,H,1,0,H,K Friend,12,10,3,3,11,1,8,9,3,1,0,0,2.8,3.6,2.4,2.87,3.74,2.43,2.8,3.5,2.45,2.85,3.45,2.58,1,1,15,13,28,20
2021,West Ham,Southampton,3,0,H,2,0,H,M Atkinson,14,17,7,5,5,9,2,3,0,3,0,0,1.65,4.0,5.0,1.74,3.99,5.03,1.7,3.9,4.8,1.79,3.94,4.75,2,3,21,22,16,11
2021,Wolves,Man United,1,2,A,1,2,A,M Dean,14,9,4,4,14,3,6,2,4,1,0,0,2.5,3.5,2.7,2.59,3.78,2.7,2.55,3.5,2.7,2.48,3.19,3.28,-1,-1,18,13,26,4
2021,Brentford,Arsenal,2,0,H,1,0,H,M Oliver,8,22,3,4,12,8,2,5,0,0,0,0,4.0,3.4,1.95,4.05,3.46,2.05,4.0,3.4,1.9,3.94,3.33,2.13,1,2,11,26,30,6
